"time","stage"
475560,0.343511483
475620.00012,0.339995925
475679.99988,0.336514909
475740,0.332773086
475800.00012,0.328896482
475859.99988,0.325116784
475920,0.321625646
475980.00012,0.318608381
476039.99988,0.315963733
476100,0.313545965
476160.00012,0.311147739
476219.99988,0.308544392
476280,0.305873967
476340.00012,0.303312339
476399.99988,0.300981246
476460,0.299047636
476520.00012,0.297290808
476579.99988,0.295352963
476640,0.293250315
476700.00012,0.290920685
476759.99988,0.288163987
476820,0.284935355
476880.00012,0.280612053
476939.99988,0.274644707
477000,0.267548786
477060.00012,0.259905157
477119.99988,0.252712058
477180,0.246969598
477240.00012,0.242201523
477299.99988,0.237670209
477360,0.2325129
477420.00012,0.225838112
477479.99988,0.217960278
477540,0.209424414
477600.00012,0.20089544
477659.99988,0.193049182
477720,0.185536229
477780.00012,0.177887543
477839.99988,0.169434104
477900,0.159506085
477960.00012,0.148694165
478019.99988,0.137795389
478080,0.127609437
478140.00012,0.11898035
478199.99988,0.111618095
478260,0.104912865
478320.00012,0.098523471
478379.99988,0.092035912
478440,0.085398754
478500.00012,0.078724343
478559.99988,0.071913125
478620,0.064880405
478680.00012,0.057647588
478739.99988,0.05027215
478800,0.042796096
478860.00012,0.035286913
478919.99988,0.027904013
478980,0.020806464
479040.00012,0.014154188
479099.99988,0.008119271
479160,0.002706356
479220.00012,-0.002168506
479279.99988,-0.006437956
479340,-0.01007539
479400.00012,-0.013241909
479459.99988,-0.01608566
479520,-0.018895603
479580.00012,-0.021976193
479639.99988,-0.025233116
479700,-0.028499706
479760.00012,-0.031674031
479819.99988,-0.034614528
479880,-0.037424954
479940.00012,-0.040305916
479999.99988,-0.043242305
480060,-0.046254981
480120.00012,-0.049475194
480179.99988,-0.052987734
480240,-0.057105148
480300.00012,-0.062096697
480359.99988,-0.067820878
480420,-0.074099633
480480.00012,-0.080487462
480539.99988,-0.0865534
480600,-0.092452047
480660.00012,-0.098359321
480719.99988,-0.104755456
480780,-0.112100978
480840.00012,-0.119924922
480899.99988,-0.127664754
480960,-0.134549436
481020.00012,-0.139815547
481079.99988,-0.143835717
481140,-0.147210863
481200.00012,-0.150592548
481259.99988,-0.154674663
481320,-0.159294007
481380.00012,-0.164117596
481439.99988,-0.168807396
481500,-0.17299626
481560.00012,-0.176991476
481619.99988,-0.181197937
481680,-0.185986292
481740.00012,-0.191752604
481799.99988,-0.198209631
481860,-0.204883157
481920.00012,-0.2115647
481979.99988,-0.217977373
482040,-0.224051371
482100.00012,-0.229906316
482159.99988,-0.235236606
482220,-0.239786426
482280.00012,-0.243899875
482339.99988,-0.247938837
482400,-0.252473194
482460.00012,-0.258110135
482519.99988,-0.264598855
482580,-0.27149444
482640.00012,-0.278532611
482699.99988,-0.285374646
482760,-0.292060621
482820.00012,-0.298809517
482879.99988,-0.305497651
482940,-0.312023498
483000.00012,-0.318562691
483059.99988,-0.325258719
483120,-0.332368299
483180.00012,-0.340168809
483239.99988,-0.348438079
483300,-0.356808909
483360.00012,-0.365109324
483419.99988,-0.373121555
483480,-0.380659593
483540.00012,-0.387640361
483599.99988,-0.393783482
483660,-0.39883466
483720.00012,-0.402959063
483779.99988,-0.406417421
483840,-0.40947337
483900.00012,-0.412428713
483959.99988,-0.415377537
484020,-0.41834554
484080.00012,-0.421407835
484139.99988,-0.424629344
484200,-0.4280821
484260.00012,-0.431801301
484319.99988,-0.43587264
484380,-0.440369977
484440.00012,-0.44514566
484499.99988,-0.450028741
484560,-0.454892911
484620.00012,-0.459561493
484679.99988,-0.464096055
484740,-0.468672788
484800.00012,-0.473105789
484859.99988,-0.477283268
484920,-0.481385204
484980.00012,-0.485500158
485039.99988,-0.490223305
485100,-0.496087902
485160.00012,-0.502614496
485219.99988,-0.509245592
485280,-0.515010682
485340.00012,-0.518956
485399.99988,-0.521491353
485460,-0.523217748
485520.00012,-0.525027636
485579.99988,-0.52784921
485640,-0.531174635
485700.00012,-0.534305708
485759.99988,-0.536448085
485820,-0.536751194
485880.00012,-0.535857158
485939.99988,-0.534717208
486000,-0.533955584
486060.00012,-0.534333915
486119.99988,-0.535677915
486180,-0.537417205
486240.00012,-0.539857273
486299.99988,-0.543144251
486360,-0.546913717
486420.00012,-0.55102307
486479.99988,-0.554334075
486540,-0.555765321
486600.00012,-0.556233023
486659.99988,-0.556831374
486720,-0.559098186
486780.00012,-0.564612089
486839.99988,-0.572606237
486900,-0.581805934
486960.00012,-0.591055343
487019.99988,-0.599096344
487080,-0.606107514
487140.00012,-0.612635193
487199.99988,-0.619072149
487260,-0.62584173
487320.00012,-0.632608649
487379.99988,-0.638926794
487440,-0.64424501
487500.00012,-0.648061482
487559.99988,-0.650794935
487620,-0.653008245
487680.00012,-0.655456561
487739.99988,-0.658903498
487800,-0.663095266
487860.00012,-0.667595794
487919.99988,-0.671882586
487980,-0.675391545
488040.00012,-0.678442673
488099.99988,-0.681501234
488160,-0.684995181
488220.00012,-0.689377321
488279.99988,-0.694323399
488340,-0.699315757
488400.00012,-0.704026533
488459.99988,-0.708068718
488520,-0.711438071
488580.00012,-0.714303722
488639.99988,-0.716510507
488700,-0.717964905
488760.00012,-0.718779952
488819.99988,-0.719023229
488880,-0.719076729
488940.00012,-0.719319149
488999.99988,-0.719545535
489060,-0.719513344
489120.00012,-0.71882687
489179.99988,-0.717074259
489240,-0.714589163
489300.00012,-0.711831855
489359.99988,-0.709206664
489420,-0.707179104
489480.00012,-0.705617459
489539.99988,-0.704215917
489600,-0.703008575
489660.00012,-0.701932515
489719.99988,-0.700999203
489780,-0.700374916
489840.00012,-0.699613169
489899.99988,-0.698341069
489960,-0.696940172
490020.00012,-0.695729672
490079.99988,-0.695642771
490140,-0.697567177
490200.00012,-0.700794367
490259.99988,-0.704431304
490320,-0.707251285
490380.00012,-0.707988782
490439.99988,-0.707161054
490500,-0.705627386
490560.00012,-0.704214004
490619.99988,-0.703837677
490680,-0.704092948
490740.00012,-0.704264844
490799.99988,-0.703918454
490860,-0.702563862
490920.00012,-0.700418486
490979.99988,-0.697942632
491040,-0.695284027
491100.00012,-0.692651228
491159.99988,-0.690153399
491220,-0.687802056
491280.00012,-0.685901697
491339.99988,-0.684706471
491400,-0.684199576
491460.00012,-0.684380575
491519.99988,-0.684887763
491580,-0.6853657
491640.00012,-0.686064817
491699.99988,-0.6872046
491760,-0.689310182
491820.00012,-0.692900631
491879.99988,-0.697355361
491940,-0.7018761
492000.00012,-0.705711955
492059.99988,-0.708053494
492120,-0.709059992
492180.00012,-0.709218677
492239.99988,-0.708630342
492300,-0.707507904
492360.00012,-0.706055373
492419.99988,-0.704373766
492480,-0.702947358
492540.00012,-0.702225288
492599.99988,-0.70216364
492660,-0.702671235
492720.00012,-0.703360636
492779.99988,-0.703830246
492840,-0.704294079
492900.00012,-0.704956636
492959.99988,-0.706285416
493020,-0.708737085
493080.00012,-0.711708423
493139.99988,-0.714447144
493200,-0.716205624
493260.00012,-0.716191453
493319.99988,-0.714618309
493380,-0.712025877
493440.00012,-0.708607096
493499.99988,-0.70465439
493560,-0.700378506
493620.00012,-0.695857861
493679.99988,-0.691485095
493740,-0.687660598
493800.00012,-0.684300274
493859.99988,-0.681238555
493920,-0.67837062
493980.00012,-0.675511752
494039.99988,-0.672747599
494100,-0.670276714
494160.00012,-0.667933368
494219.99988,-0.665600531
494280,-0.663411423
494340.00012,-0.661416443
494399.99988,-0.660070812
494460,-0.659787475
494520.00012,-0.660141833
494579.99988,-0.660642356
494640,-0.660517226
494700.00012,-0.658995874
494759.99988,-0.656391581
494820,-0.653206312
494880.00012,-0.65005216
494939.99988,-0.64757363
495000,-0.64548733
495060.00012,-0.643338065
495119.99988,-0.640638211
495180,-0.636904355
495240.00012,-0.632411968
495299.99988,-0.62758462
495360,-0.622957083
495420.00012,-0.619039454
495479.99988,-0.615660862
495540,-0.612553418
495600.00012,-0.60916272
495659.99988,-0.60497116
495720,-0.600304704
495780.00012,-0.595536404
495839.99988,-0.591477693
495900,-0.588888311
495960.00012,-0.587198183
496019.99988,-0.585705351
496080,-0.583282631
496140.00012,-0.578809909
496199.99988,-0.572876699
496260,-0.566326265
496320.00012,-0.560221675
496379.99988,-0.55568685
496440,-0.552143534
496500.00012,-0.54870149
496559.99988,-0.544592074
496620,-0.538959582
496680.00012,-0.532264718
496739.99988,-0.525332782
496800,-0.518515545
496860.00012,-0.51226529
496919.99988,-0.506630329
496980,-0.501373424
497040.00012,-0.496845317
497099.99988,-0.493342107
497160,-0.490477126
497220.00012,-0.487871839
497279.99988,-0.484892151
497340,-0.480843223
497400.00012,-0.476084618
497459.99988,-0.471217248
497520,-0.466501989
497580.00012,-0.462313733
497639.99988,-0.458646819
497700,-0.455226847
497760.00012,-0.452436589
497819.99988,-0.450579978
497880,-0.449191141
497940.00012,-0.447828856
497999.99988,-0.4456119
498060,-0.441662702
498120.00012,-0.436443449
498179.99988,-0.430667762
498240,-0.425107717
498300.00012,-0.420567623
498359.99988,-0.416886491
498420,-0.413676133
498480.00012,-0.410466209
498539.99988,-0.406793886
498600,-0.402836862
498660.00012,-0.398794599
498719.99988,-0.395256162
498780,-0.392749387
498840.00012,-0.390639923
498899.99988,-0.388214065
498960,-0.384351799
499020.00012,-0.377959368
499079.99988,-0.369611677
499140,-0.360193001
499200.00012,-0.350742695
499259.99988,-0.342347688
499320,-0.334728817
499380.00012,-0.327329131
499439.99988,-0.319505391
499500,-0.310631492
499560.00012,-0.301117358
499619.99988,-0.291513925
499680,-0.282744312
499740.00012,-0.275657427
499799.99988,-0.269800452
499860,-0.264619362
499920.00012,-0.258931294
499979.99988,-0.251578273
500040,-0.243367127
500100.00012,-0.235296764
500159.99988,-0.228791047
500220,-0.225306676
500280.00012,-0.223887172
500339.99988,-0.223120089
500400,-0.221722065
500460.00012,-0.218286585
500519.99988,-0.213201377
500580,-0.207377506
500640.00012,-0.201168066
500699.99988,-0.195054391
500760,-0.189050496
500820.00012,-0.182914829
500879.99988,-0.176908967
500940,-0.171259899
501000.00012,-0.165830516
501059.99988,-0.16048662
501120,-0.154867293
501180.00012,-0.148602166
501239.99988,-0.141820733
501300,-0.13470966
501360.00012,-0.127578203
501419.99988,-0.120743216
501480,-0.113987325
501540.00012,-0.107032648
501599.99988,-0.099531461
501660,-0.09113825
501720.00012,-0.082112615
501779.99988,-0.072845514
501840,-0.063710191
501900.00012,-0.055099473
501959.99988,-0.046997978
502020,-0.039284211
502080.00012,-0.031854425
502139.99988,-0.024584934
502200,-0.017578105
502260.00012,-0.010946585
502319.99988,-0.004825362
502380,0.000644844
502440.00012,0.005677646
502499.99988,0.010550052
502560,0.015418406
502620.00012,0.020495111
502679.99988,0.025742901
502740,0.030971372
502800.00012,0.036416592
502859.99988,0.042247408
502920,0.048188827
502980.00012,0.054052007
503039.99988,0.059208212
503100,0.063025825
503160.00012,0.066059827
503219.99988,0.069025603
503280,0.072602667
503340.00012,0.077566017
503399.99988,0.083626935
503460,0.090152428
503520.00012,0.097099372
503579.99988,0.104278377
503640,0.11145681
503700.00012,0.118612639
503759.99988,0.124938079
503820,0.129726542
503880.00012,0.133447932
503939.99988,0.136621333
504000,0.140453613
504060.00012,0.146128309
504119.99988,0.153036161
504180,0.160390337
504240.00012,0.166891021
504299.99988,0.171220931
504360,0.174257259
504420.00012,0.177187741
504479.99988,0.181369874
504540,0.188218774
504600.00012,0.196974017
504659.99988,0.206385874
504720,0.21547853
504780.00012,0.223153074
504839.99988,0.229604546
504900,0.23543293
504960.00012,0.240747408
505019.99988,0.245761803
505080,0.250435995
505140.00012,0.254573019
505199.99988,0.258433632
505260,0.262247179
505320.00012,0.265947636
505379.99988,0.269536029
505440,0.272614447
505500.00012,0.274816592
505559.99988,0.276555452
505620,0.27826603
505680.00012,0.280698005
505739.99988,0.284604607
505800,0.289539153
505860.00012,0.294865232
505919.99988,0.299941408
505980,0.304041316
506040.00012,0.307488931
506099.99988,0.310887403
506160,0.314422352
506220.00012,0.318388611
506279.99988,0.322787093
506340,0.327384277
506400.00012,0.332595008
506459.99988,0.338751264
506520,0.345472013
506580.00012,0.352427086
506639.99988,0.358725674
506700,0.363493918
506760.00012,0.367291773
506819.99988,0.370864197
506880,0.375172461
506940.00012,0.381203723
506999.99988,0.388500838
507060,0.396294582
507120.00012,0.403818554
507179.99988,0.410282556
507240,0.415847589
507300.00012,0.420867217
507359.99988,0.425850578
507420,0.43129026
507480.00012,0.436829434
507539.99988,0.442064983
507600,0.446231612
507660.00012,0.448607111
507719.99988,0.449833204
507780,0.450718893
507840.00012,0.452317637
507899.99988,0.455725336
507960,0.460478935
508020.00012,0.465802522
508079.99988,0.471069235
508140,0.475525774
508200.00012,0.479483112
508259.99988,0.483556586
508320,0.487787916
508380.00012,0.492331535
508439.99988,0.497162635
508500,0.501993921
508560.00012,0.507342314
508619.99988,0.513631656
508680,0.520252565
508740.00012,0.526646092
508799.99988,0.53158794
508860,0.533876557
508920.00012,0.534263269
508979.99988,0.533785276
509040,0.533664787
509100.00012,0.535232462
509159.99988,0.537985667
509220,0.541010727
509280.00012,0.543763151
509339.99988,0.545580681
509400,0.546760137
509460.00012,0.547958943
509519.99988,0.549229029
509580,0.550694122
509640.00012,0.552623727
509699.99988,0.555137083
509760,0.558776146
509820.00012,0.564042258
509879.99988,0.570601036
509940,0.577985356
510000.00012,0.585562198
510059.99988,0.592661908
510120,0.599338712
510180.00012,0.605767881
510239.99988,0.612203573
510300,0.618921166
510360.00012,0.625557122
510419.99988,0.631689172
510480,0.636851897
510540.00012,0.640568224
510599.99988,0.643157927
510660,0.645129869
510720.00012,0.646782752
510779.99988,0.648504377
510840,0.650291697
510900.00012,0.651920781
510959.99988,0.653677707
511020,0.655787822
511080.00012,0.657959981
511139.99988,0.659962214
511200,0.661210756
511260.00012,0.66109888
511319.99988,0.660113055
511380,0.658943113
511440.00012,0.658119509
511499.99988,0.658254773
511560,0.659284733
511620.00012,0.660854885
511679.99988,0.663069394
511740,0.665962721
511800.00012,0.669237095
511859.99988,0.672650906
511920,0.675722018
511980.00012,0.67792898
512039.99988,0.67948923
512100,0.680795335
512160.00012,0.681991745
512219.99988,0.683317581
512280,0.684803818
512340.00012,0.686310005
512399.99988,0.688186783
512460,0.690710166
512520.00012,0.693576905
512579.99988,0.696490531
512640,0.698705553
512700.00012,0.699513534
512759.99988,0.699237094
512820,0.698305146
512880.00012,0.697546942
512939.99988,0.697778883
513000,0.698535446
513060.00012,0.699217764
513119.99988,0.698866418
513180,0.696543686
513240.00012,0.692888705
513299.99988,0.688774953
513360,0.685334821
513420.00012,0.683709581
513479.99988,0.683430167
513540,0.683732602
513600.00012,0.683704067
513659.99988,0.682411442
513720,0.680306509
513780.00012,0.678078923
513839.99988,0.676586255
513900,0.67667864
513960.00012,0.677892675
514019.99988,0.679569288
514080,0.680817392
514140.00012,0.680732896
514199.99988,0.679834313
514260,0.678864104
514320.00012,0.678648366
514379.99988,0.680043014
514440,0.682549894
514500.00012,0.685364618
514559.99988,0.687807107
514620,0.689142131
514680.00012,0.689470864
514739.99988,0.689129256
514800,0.688299993
514860.00012,0.687203448
514919.99988,0.685706383
514980,0.683598659
515040.00012,0.680725421
515099.99988,0.676955903
515160,0.672452611
515220.00012,0.667438812
515279.99988,0.662191008
515340,0.657010476
515400.00012,0.651880408
515459.99988,0.646747947
515520,0.64161507
515580.00012,0.636423577
515639.99988,0.631440821
515700,0.627039972
515760.00012,0.62318123
515819.99988,0.619882464
515880,0.617307247
515940.00012,0.615418847
515999.99988,0.614792651
516060,0.615938
516120.00012,0.618098092
516179.99988,0.620420603
516240,0.621786519
516300.00012,0.621033881
516359.99988,0.618581137
516420,0.615258444
516480.00012,0.611609708
516539.99988,0.608275997
516600,0.605338033
516660.00012,0.602624679
516719.99988,0.600189216
516780,0.598117447
516840.00012,0.59631206
516899.99988,0.594585173
516960,0.593190555
517020.00012,0.592242919
517079.99988,0.591402131
517140,0.590481659
517200.00012,0.588409529
517259.99988,0.58420834
517320,0.578672969
517380.00012,0.572700999
517439.99988,0.567847303
517500,0.565696792
517560.00012,0.565327114
517619.99988,0.565401324
517680,0.564568012
517740.00012,0.561341072
517799.99988,0.556329698
517860,0.550672365
517920.00012,0.544931418
517979.99988,0.539832459
518040,0.535243882
518100.00012,0.530631132
518159.99988,0.526303202
518220,0.522479206
518280.00012,0.518830582
518339.99988,0.515171573
518400,0.510703668
518460.00012,0.5046298
518519.99988,0.497636056
518580,0.490615855
518640.00012,0.484493387
518699.99988,0.480276741
518760,0.477675512
518820.00012,0.47602785
518879.99988,0.475092039
518940,0.47448554
519000.00012,0.474128387
519059.99988,0.474130544
519120,0.474013772
519180.00012,0.473363094
519239.99988,0.472252529
519300,0.470686841
519360.00012,0.46923397
519419.99988,0.468456246
519480,0.467746682
519540.00012,0.466453488
519599.99988,0.463648511
519660,0.458373482
519720.00012,0.451308821
519779.99988,0.443484871
519840,0.435627505
519900.00012,0.428608708
519959.99988,0.422370529
520020,0.416447856
520080.00012,0.411159518
520139.99988,0.406686369
520200,0.402672918
520260.00012,0.398888418
520319.99988,0.394399831
520380,0.388268669
520440.00012,0.381062394
520499.99988,0.373512996
520560,0.366497701
520620.00012,0.360992614
520679.99988,0.356429342
520740,0.351867312
520800.00012,0.346863665
520859.99988,0.340850261
520920,0.333846063
520980.00012,0.326245062
521039.99988,0.317669735
521100,0.307835914
521160.00012,0.29732387
521219.99988,0.286685118
521280,0.276902505
521340.00012,0.26900056
521399.99988,0.262535613
521460,0.256757367
521520.00012,0.251131066
521579.99988,0.244999151
521640,0.238488068
521700.00012,0.232030622
521759.99988,0.225525384
521820,0.218935082
521880.00012,0.212478428
521939.99988,0.206286748
522000,0.200809446
522060.00012,0.196498585
522119.99988,0.193066811
522180,0.190098697
522240.00012,0.187190819
522299.99988,0.183870911
522360,0.180189149
522420.00012,0.176333925
522479.99988,0.172242154
522540,0.167924563
522600.00012,0.163272681
522659.99988,0.158065483
522720,0.152537865
522780.00012,0.146890109
522839.99988,0.140869592
522900,0.134324165
522960.00012,0.126670578
523019.99988,0.117345685
523080,0.107003634
523140.00012,0.096463749
523199.99988,0.086570954
523260,0.078236579
523320.00012,0.071236341
523379.99988,0.064987468
523440,0.05931403
523500.00012,0.053934815
523559.99988,0.048664171
523620,0.04346874
523680.00012,0.037959337
523739.99988,0.031748334
523800,0.024987799
523860.00012,0.017923107
523919.99988,0.010777625
523980,0.003836682
524040.00012,-0.002925151
524099.99988,-0.009644806
524160,-0.016241548
524220.00012,-0.022659214
524279.99988,-0.028949321
524340,-0.035128469
524400.00012,-0.041349311
524459.99988,-0.04777265
524520,-0.054248395
524580.00012,-0.06058459
524639.99988,-0.066615277
524700,-0.072144712
524760.00012,-0.07723299
524819.99988,-0.082017787
524880,-0.08645855
524940.00012,-0.090586651
524999.99988,-0.094425716
525060,-0.097938058
525120.00012,-0.101509624
525179.99988,-0.105446685
525240,-0.109631829
525300.00012,-0.114037319
525359.99988,-0.1179442
525420,-0.120701751
525480.00012,-0.122968002
525539.99988,-0.125409443
525600,-0.129315543
525660.00012,-0.135969496
525719.99988,-0.144460027
525780,-0.153535786
525840.00012,-0.161888772
525899.99988,-0.168092904
525960,-0.172669261
526020.00012,-0.176661791
526079.99988,-0.180555898
526140,-0.184987005
526200.00012,-0.189960967
526259.99988,-0.195146942
526320,-0.200878804
526380.00012,-0.207428971
526439.99988,-0.214522087
526500,-0.221912691
526560.00012,-0.229016003
526619.99988,-0.23520554
526680,-0.240783091
526740.00012,-0.246198935
526799.99988,-0.251806808
526860,-0.258034401
526920.00012,-0.264642791
526979.99988,-0.271163967
527040,-0.277551418
527100.00012,-0.28370314
527159.99988,-0.289419978
527220,-0.294654953
527280.00012,-0.298997814
527339.99988,-0.302053599
527400,-0.304259155
527460.00012,-0.306184767
527519.99988,-0.308346988
527580,-0.311337901
527640.00012,-0.315135095
527699.99988,-0.319474586
527760,-0.324490057
527820.00012,-0.330228144
527879.99988,-0.336498432
527940,-0.343172453
528000.00012,-0.349764078
528059.99988,-0.355783397
528120,-0.361450601
528180.00012,-0.367066687
528239.99988,-0.373022038
528300,-0.379760219
528360.00012,-0.387009397
528419.99988,-0.394351544
528480,-0.401577487
528540.00012,-0.408418833
528599.99988,-0.414987566
528660,-0.421598075
528720.00012,-0.428131401
528779.99988,-0.434507854
528840,-0.441051188
528900.00012,-0.448004576
528959.99988,-0.455857329
529020,-0.465118593
529080.00012,-0.47533709
529139.99988,-0.485833916
529200,-0.496227475
529260.00012,-0.506023987
529319.99988,-0.515064638
529380,-0.523448847
529440.00012,-0.530666337
529499.99988,-0.536314257
529560,-0.54077292
529620.00012,-0.54445542
529679.99988,-0.548268471
529740,-0.553099156
529800.00012,-0.558651515
529859.99988,-0.564473197
529920,-0.569715581
529980.00012,-0.573563641
530039.99988,-0.576483537
530100,-0.579043916
530160.00012,-0.582388836
530219.99988,-0.587612103
530280,-0.593962453
530340.00012,-0.600529472
530399.99988,-0.605861604
530460,-0.608488361
530520.00012,-0.609398839
530579.99988,-0.609990484
530640,-0.611668355
530700.00012,-0.615943784
530759.99988,-0.622227475
530820,-0.629361561
530880.00012,-0.636698195
530939.99988,-0.643469099
531000,-0.649648683
531060.00012,-0.655552846
531119.99988,-0.661069358
531180,-0.666085959
531240.00012,-0.670751968
531299.99988,-0.675247242
531360,-0.679567406
531420.00012,-0.683814063
531479.99988,-0.688105959
531540,-0.692393858
531600.00012,-0.697283034
531659.99988,-0.703296405
531720,-0.709868126
531780.00012,-0.716423862
531839.99988,-0.72187628
531900,-0.7251127
531960.00012,-0.726818191
532019.99988,-0.727982244
532080,-0.729506802
532140.00012,-0.732414794
532199.99988,-0.73633747
532260,-0.740478069
532320.00012,-0.744652517
532379.99988,-0.748556145
532440,-0.752023387
532500.00012,-0.755137654
532559.99988,-0.757369972
532620,-0.758226498
532680.00012,-0.75813781
532739.99988,-0.757614848
532800,-0.757338172
532860.00012,-0.758047267
532919.99988,-0.759480262
532980,-0.761127592
533040.00012,-0.762720702
533099.99988,-0.763913166
533160,-0.764721808
533220.00012,-0.765326009
533279.99988,-0.76559058
533340,-0.765429188
533400.00012,-0.764929538
533459.99988,-0.764160175
533520,-0.763457457
533580.00012,-0.763130499
533639.99988,-0.76310962
533700,-0.763332372
533760.00012,-0.763392069
533819.99988,-0.762912066
533880,-0.762249172
533940.00012,-0.761763421
533999.99988,-0.762167509
534060,-0.764168372
534120.00012,-0.767214732
534179.99988,-0.770578069
534240,-0.773494419
534300.00012,-0.775115472
534359.99988,-0.775797942
534420,-0.776223918
534480.00012,-0.776606799
534539.99988,-0.777292135
534600,-0.778312161
534660.00012,-0.779433655
534719.99988,-0.781163495
534780,-0.783917291
534840.00012,-0.787260485
534899.99988,-0.790797021
534960,-0.793525265
535020.00012,-0.794458743
535079.99988,-0.794205093
535140,-0.793576792
535200.00012,-0.793628553
535259.99988,-0.795465188
535320,-0.798563178
535380.00012,-0.802081756
535439.99988,-0.805273148
535500,-0.807295218
535560.00012,-0.808486393
535619.99988,-0.809471891
535680,-0.810500506
535740.00012,-0.81193165
535799.99988,-0.813567809
535860,-0.814956669
535920.00012,-0.816342864
535979.99988,-0.817853344
536040,-0.819217489
536100.00012,-0.820349456
536159.99988,-0.820267952
536220,-0.818094922
536280.00012,-0.814603728
536339.99988,-0.810646605
536400,-0.807816038
536460.00012,-0.807686818
536519.99988,-0.809399136
536580,-0.811733262
536640.00012,-0.813133118
536699.99988,-0.811975095
536760,-0.808998033
536820.00012,-0.80538058
536879.99988,-0.802283962
536940,-0.800953591
537000.00012,-0.800766951
537059.99988,-0.800691845
537120,-0.799949674
537180.00012,-0.797681764
537239.99988,-0.794241109
537300,-0.790336027
537360.00012,-0.786268204
537419.99988,-0.782427874
537480,-0.778818199
537540.00012,-0.775232304
537599.99988,-0.771912924
537660,-0.769052168
537720.00012,-0.766513186
537779.99988,-0.764208515
537840,-0.761710461
537900.00012,-0.758589857
537959.99988,-0.755163556
538020,-0.75182322
538080.00012,-0.749068045
538139.99988,-0.747416045
538200,-0.746574591
538260.00012,-0.746071472
538319.99988,-0.745526275
538380,-0.744504503
538440.00012,-0.74304888
538499.99988,-0.741343992
538560,-0.739374799
538620.00012,-0.737178004
538679.99988,-0.734681735
538740,-0.731746705
538800.00012,-0.728507068
538859.99988,-0.725068739
538920,-0.721358374
538980.00012,-0.717364338
539039.99988,-0.712746241
539100,-0.707225506
539160.00012,-0.701133737
539219.99988,-0.694831576
539280,-0.689075223
539340.00012,-0.684570602
539399.99988,-0.68105048
539460,-0.678158329
539520.00012,-0.675069431
539579.99988,-0.67097771
539640,-0.666415482
539700.00012,-0.662014646
539759.99988,-0.658832536
539820,-0.657923628
539880.00012,-0.658510826
539939.99988,-0.659543358
540000,-0.659873424
540060.00012,-0.658277492
540119.99988,-0.655276841
540180,-0.651823068
540240.00012,-0.648496168
540299.99988,-0.645996619
540360,-0.644229726
540420.00012,-0.642776899
540479.99988,-0.641749339
540540,-0.641189907
540600.00012,-0.640924122
540659.99988,-0.640852322
540720,-0.640545061
540780.00012,-0.639556537
540839.99988,-0.638072141
540900,-0.636358756
540960.00012,-0.63470395
541019.99988,-0.633426364
541080,-0.632311026
541140.00012,-0.630994893
541199.99988,-0.629254479
541260,-0.626859266
541320.00012,-0.62372334
541379.99988,-0.619842614
541440,-0.576697685
541500.00012,-0.572202517
541559.99988,-0.567668745
541620,-0.563096694
541680.00012,-0.558486693
541739.99988,-0.553839071
541800,-0.549154159
541860.00012,-0.544432293
541919.99988,-0.539673807
541980,-0.534879039
542040.00012,-0.530048331
542099.99988,-0.525182024
542160,-0.520280461
542220.00012,-0.51534399
542279.99988,-0.510372956
542340,-0.505367712
542400.00012,-0.500328607
542459.99988,-0.495255996
542520,-0.490150233
542580.00012,-0.485011677
542639.99988,-0.479840684
542700,-0.474637617
542760.00012,-0.469402837
542819.99988,-0.464136707
542880,-0.458839595
542940.00012,-0.453511866
542999.99988,-0.448153888
543060,-0.442766034
543120.00012,-0.437348673
543179.99988,-0.431902181
543240,-0.426426931
543300.00012,-0.420923299
543359.99988,-0.415391664
543420,-0.409832405
543480.00012,-0.404245901
543539.99988,-0.398632537
543600,-0.392992693
543660.00012,-0.387326754
543719.99988,-0.381635108
543780,-0.37591814
543840.00012,-0.370176239
543899.99988,-0.364409796
543960,-0.3586192
544020.00012,-0.352804842
544079.99988,-0.346967118
544140,-0.34110642
544200.00012,-0.335223146
544259.99988,-0.32931769
544320,-0.323390449
544380.00012,-0.317441824
544439.99988,-0.311472213
544500,-0.305482017
544560.00012,-0.299471638
544619.99988,-0.293441478
544680,-0.287391939
544740.00012,-0.281323429
544799.99988,-0.27523635
544860,-0.269131109
544920.00012,-0.263008114
544979.99988,-0.256867771
545040,-0.25071049
545100.00012,-0.24453668
545159.99988,-0.238346751
545220,-0.232141114
545280.00012,-0.225920182
545339.99988,-0.219684364
545400,-0.213434076
545460.00012,-0.20716973
545519.99988,-0.200891741
545580,-0.194600524
545640.00012,-0.188296495
545699.99988,-0.181980068
545760,-0.175651663
545820.00012,-0.169311694
545879.99988,-0.162960581
545940,-0.156598742
546000.00012,-0.150226594
546059.99988,-0.143844558
546120,-0.137453053
546180.00012,-0.131052499
546239.99988,-0.124643317
546300,-0.118225928
546360.00012,-0.111800752
546419.99988,-0.105368212
546480,-0.09892873
546540.00012,-0.092482726
546599.99988,-0.086030626
546660,-0.079572851
546720.00012,-0.073109822
546779.99988,-0.066641967
546840,-0.060169705
546900.00012,-0.053693463
546959.99988,-0.047213664
547020,-0.04073073
547080.00012,-0.034245089
547139.99988,-0.027757163
547200,-0.021267375
547260.00012,-0.014776153
547319.99988,-0.00828392
547380,-0.0017911
547440.00012,0.004701881
547499.99988,0.011194599
547560,0.017686631
